Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_December,Month_February,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,VisitorType_Other,VisitorType_Returning_Visitor
0.873,0.542,-0.422,-0.241,2.275,-0.632,-0.631,-0.855,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,0.924,-0.422,-0.241,-0.602,1.884,-0.726,-0.763,-0.086,-0.302,1,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
0.541,-0.659,2.594,0.169,2.275,-0.632,-0.436,-0.435,-0.086,-0.302,2,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,0.009,-0.726,-0.649,-0.086,-0.302,2,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,-0.726,1.376,-0.086,-0.302,2,5,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,0.404,-0.726,-0.128,-0.086,-0.302,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,1.376,-0.086,-0.302,3,2,7,4,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.575,-0.726,0.06,-0.086,-0.302,1,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.416,-0.497,0.616,0.352,-0.086,2.783,2,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,2.13,1.086,-0.02,0.883,-0.632,-0.726,-0.953,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.457,-0.009,0.332,-0.118,-0.045,0.77,-0.356,0.332,-0.086,-0.302,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.632,2.15,2.178,-0.086,-0.302,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.208,-0.659,-0.422,-0.241,0.363,-0.632,1.605,0.8,-0.086,2.783,3,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.659,-0.422,-0.241,-0.342,-0.632,-0.726,-0.316,-0.086,-0.302,2,2,3,6,0,1,0,0,0,0,1,0,0,0,0,0,1
0.208,0.561,0.332,-0.241,0.029,-0.632,-0.726,-0.844,-0.086,-0.302,2,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1
2.203,1.504,0.332,0.138,0.734,-0.632,-0.726,-0.439,-0.086,-0.302,2,2,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1
2.535,-0.659,3.348,2.885,2.182,-0.632,0.543,-0.009,-0.086,-0.302,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.552,0.079,0.257,-0.086,2.783,2,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.213,1.086,1.89,0.029,-0.632,-0.206,-0.945,-0.086,-0.302,2,2,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,-0.726,-1.191,2.819,-0.302,2,2,9,2,0,1,0,0,0,0,1,0,0,0,0,0,0
1.87,-0.659,-0.422,-0.241,0.697,0.051,0.294,-0.412,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,-0.632,-0.726,-1.092,-0.086,-0.302,4,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.973,0.148,-0.726,0.06,-0.086,-0.302,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.082,-0.422,-0.241,0.14,-0.632,-0.644,-0.189,-0.086,-0.302,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,-0.009,-0.422,-0.241,0.178,-0.632,-0.726,0.132,-0.086,-0.302,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.874,-0.726,2.178,-0.086,-0.302,3,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.541,-0.659,0.332,-0.006,-0.082,-0.632,-0.474,-0.763,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.484,-0.422,-0.241,-0.787,1.884,-0.726,0.499,-0.086,-0.302,4,1,7,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,2.13,1.086,0.432,0.994,-0.632,0.443,-0.168,-0.086,-0.302,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,0.718,-0.086,-0.302,1,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,1.884,-0.726,-0.538,-0.086,-0.302,2,7,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.416,-0.632,-0.726,-0.342,-0.086,3.811,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,2.13,-0.422,-0.241,1.365,-0.632,-0.151,-0.109,-0.086,-0.302,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0.541,2.13,-0.422,-0.241,-0.231,-0.632,-0.106,-0.226,-0.086,-0.302,1,1,6,10,0,0,0,0,0,0,1,0,0,0,0,0,1
1.87,2.13,-0.422,-0.241,-0.639,1.884,0.079,-0.072,-0.086,-0.302,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.632,-0.726,0.154,-0.086,-0.302,2,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,-0.102,1.328,-0.632,-0.13,-0.179,-0.086,-0.302,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,2.275,-0.632,-0.549,-0.705,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,2.15,2.178,-0.086,-0.302,3,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.042,-0.726,-0.467,-0.086,-0.302,2,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.632,2.15,2.178,-0.086,-0.302,2,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,-0.726,-0.379,-0.086,-0.302,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,-0.414,1.84,0.502,-0.008,-0.632,-0.055,0.244,-0.086,-0.302,2,2,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,1.64,-0.422,-0.241,-0.008,-0.632,-0.17,-0.838,-0.086,-0.302,3,2,1,8,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.471,2.15,2.178,-0.086,-0.302,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1
0.873,1.376,-0.422,-0.241,0.363,1.884,-0.726,-0.431,-0.086,-0.302,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,-0.272,1.287,-0.269,-0.086,-0.302,2,6,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,0.369,2.275,-0.632,-0.011,-0.484,-0.086,-0.302,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.572,1.84,0.236,2.275,-0.632,-0.509,-0.788,-0.086,4.839,3,2,3,11,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,2.13,-0.422,-0.241,-0.899,1.884,-0.726,-0.269,-0.086,-0.302,2,4,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.825,-0.126,-0.726,-0.692,-0.086,-0.302,3,2,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0
0.873,2.13,-0.422,-0.241,-0.639,1.884,1.421,0.323,-0.086,-0.302,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.082,-0.632,0.467,-0.044,-0.086,-0.302,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.008,-0.632,2.15,1.603,-0.086,-0.302,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.851,-0.086,-0.302,1,1,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,0.175,-0.422,-0.241,0.512,-0.632,-0.726,-1.077,-0.086,-0.302,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,2.15,2.178,-0.086,-0.302,2,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.124,0.418,-0.422,-0.241,-1.01,-0.375,-0.726,1.113,-0.086,-0.302,1,2,9,3,1,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.632,-0.278,-0.05,0.632,-0.302,2,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.528,-0.632,-0.726,-0.467,-0.086,-0.302,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1.206,1.01,-0.422,-0.241,-0.639,-0.542,-0.726,-0.203,-0.086,-0.302,4,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.632,-0.726,-1.068,-0.086,-0.302,3,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,0.621,-0.726,1.376,1.67,-0.302,2,2,1,11,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.884,-0.726,-0.128,0.584,-0.302,1,2,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0
0.208,-0.659,-0.422,-0.241,-0.565,-0.632,-0.726,-0.128,-0.086,-0.302,4,5,5,10,0,1,1,0,0,0,0,0,0,0,0,0,1
2.535,2.13,1.84,-0.241,2.275,-0.632,-0.605,-1.144,-0.086,-0.302,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,0.847,-0.422,-0.241,-0.973,-0.553,1.958,1.376,-0.086,-0.302,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,2.15,2.178,-0.086,-0.302,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,1.858,-0.422,-0.241,0.475,0.525,-0.726,-1.046,-0.086,-0.302,2,2,3,8,1,1,0,0,0,0,1,0,0,0,0,0,0
-0.124,0.069,-0.422,-0.241,-0.973,1.884,-0.726,-0.467,-0.086,-0.302,4,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1
2.535,2.13,-0.422,-0.241,2.275,-0.632,-0.17,-0.673,-0.086,-0.302,2,2,4,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.251,1.84,-0.092,0.363,-0.632,-0.351,0.17,-0.086,-0.302,2,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.543,-0.422,-0.241,-1.01,0.207,-0.726,1.376,-0.086,-0.302,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.568,-0.726,-0.379,-0.086,-0.302,3,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.538,-0.659,1.086,0.385,-0.713,-0.632,-0.726,-0.927,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.713,1.884,-0.726,-0.379,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,-0.726,0.06,-0.086,-0.302,4,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,-0.632,-0.726,-0.841,-0.086,-0.302,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.787,0.01,1.287,0.718,-0.086,-0.302,2,2,4,13,1,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,0.332,0.08,2.219,-0.632,0.365,0.092,-0.086,1.754,3,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,2.13,-0.422,-0.241,0.252,-0.632,1.846,0.647,-0.086,0.726,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,0.369,-0.422,-0.241,0.326,-0.632,0.637,-0.706,-0.086,0.726,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.632,1.958,0.759,-0.086,-0.302,3,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.119,-0.632,-0.106,0.21,-0.086,3.811,2,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.364,-0.422,-0.241,-0.676,-0.632,-0.278,0.718,-0.086,-0.302,2,2,5,2,0,1,0,0,0,1,0,0,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,1.848,-0.197,-0.144,-0.8,-0.086,-0.302,3,2,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.632,-0.726,-0.818,-0.086,-0.302,8,13,9,20,0,0,1,0,0,0,0,0,0,0,0,1,0
0.208,2.13,-0.422,-0.241,-0.268,-0.632,-0.726,-0.927,-0.086,-0.302,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.602,-0.461,2.15,1.174,-0.086,-0.302,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.454,-0.726,2.178,-0.086,-0.302,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,0.474,-0.422,-0.241,-0.676,1.884,-0.726,-0.598,-0.086,-0.302,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.124,0.069,-0.422,-0.241,-0.639,1.884,-0.726,0.307,-0.085,-0.302,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,2.178,-0.086,-0.302,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,0.651,0.332,-0.241,-0.676,-0.551,-0.726,-0.598,-0.086,-0.302,1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,1.736,-0.632,-0.082,-0.25,-0.086,-0.302,1,2,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,1.086,0.322,-0.268,1.884,-0.726,-1.012,-0.086,-0.302,3,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0
0.541,-0.036,0.332,0.346,2.182,-0.632,-0.726,-0.969,-0.086,-0.302,2,2,7,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.581,-0.726,-0.649,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.268,0.041,0.041,-0.253,-0.086,-0.302,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.268,-0.632,2.15,1.0,-0.086,-0.302,2,2,7,2,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.248,-0.422,-0.241,0.437,-0.632,-0.726,-0.775,-0.086,-0.302,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,0.158,1.575,1.0,-0.086,-0.302,2,2,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1
1.87,2.13,-0.422,-0.241,0.512,-0.632,-0.558,-0.835,-0.086,-0.302,2,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.31,-0.422,-0.241,-0.008,-0.632,-0.726,-1.221,-0.086,-0.302,2,2,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0
0.208,-0.659,0.332,-0.002,2.108,-0.632,-0.541,-0.766,-0.086,-0.302,2,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0.541,0.121,0.332,-0.241,-0.639,-0.632,0.169,0.203,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,-0.726,0.323,-0.086,-0.302,2,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.528,-0.448,-0.726,-0.203,-0.086,-0.302,3,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.073,1.086,-0.001,-0.156,-0.632,0.467,-0.057,-0.086,-0.302,3,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1.206,1.504,-0.422,-0.241,-0.119,-0.632,-0.726,-0.525,-0.086,2.783,1,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1
2.535,-0.659,2.594,0.618,2.275,-0.632,-0.295,-0.653,-0.086,-0.302,2,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
0.541,2.13,1.086,0.17,0.363,-0.503,-0.333,-0.422,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.873,-0.659,-0.422,-0.241,0.215,-0.632,-0.726,-1.246,-0.086,1.754,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
0.541,0.709,-0.422,-0.241,-0.973,1.884,-0.726,-0.88,-0.086,-0.302,3,3,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0
0.208,2.13,0.332,-0.131,-0.602,1.884,-0.726,-0.763,-0.086,-0.302,2,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.124,1.96,0.332,-0.225,-0.676,-0.632,-0.726,-1.053,-0.086,-0.302,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.87,-0.659,4.102,3.145,2.275,-0.632,-0.575,-0.988,-0.086,-0.302,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.208,0.656,-0.422,-0.241,-1.01,1.884,2.15,0.85,-0.086,-0.302,1,1,3,20,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,0.586,-0.632,0.706,-0.02,-0.086,-0.302,3,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,1.621,-0.422,-0.241,-0.565,-0.632,-0.726,-1.01,-0.086,-0.302,3,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.457,-0.465,1.84,-0.241,0.178,-0.632,-0.726,-0.763,-0.086,-0.302,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.528,1.884,0.348,2.166,-0.086,3.811,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,9,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,0.195,-0.422,-0.241,0.994,-0.632,-0.726,-0.682,-0.086,-0.302,2,5,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.659,-0.422,-0.241,1.18,-0.632,-0.271,-0.624,-0.086,-0.302,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,-0.455,-0.726,0.718,-0.086,-0.302,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,-0.31,1.086,-0.139,-0.342,-0.632,0.552,0.248,-0.086,-0.302,3,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,0.34,-0.422,-0.241,-0.639,-0.09,-0.726,-0.649,-0.086,-0.302,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,-0.726,1.376,-0.086,-0.302,2,2,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.692,-0.086,-0.302,1,8,4,11,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,0.175,0.332,-0.241,-0.973,0.01,-0.726,0.323,-0.086,2.783,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,0.022,-0.422,-0.241,2.275,-0.632,-0.574,-0.178,-0.086,-0.302,2,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.444,-0.726,1.903,-0.086,2.783,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,-0.659,1.086,0.547,-0.676,1.884,-0.726,-0.664,-0.086,-0.302,3,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.365,-0.632,-0.726,-1.256,-0.086,-0.302,2,2,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1.538,0.433,-0.422,-0.241,-0.528,1.884,-0.726,-0.818,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1.206,1.516,5.609,1.511,2.275,-0.632,-0.599,-0.867,-0.086,-0.302,2,2,3,8,1,1,0,0,0,0,0,0,1,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.825,-0.632,-0.726,-0.818,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1.206,0.457,-0.422,-0.241,1.365,-0.632,-0.395,-0.525,-0.086,-0.302,2,2,1,6,0,1,0,0,0,0,0,1,0,0,0,0,1
0.873,0.748,-0.422,-0.241,0.957,-0.632,-0.438,-0.457,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.541,0.922,-0.422,-0.241,2.275,-0.632,0.227,-0.562,-0.086,-0.302,3,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.883,-0.632,2.15,1.269,-0.086,1.754,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,-0.659,-0.422,-0.241,-0.602,-0.324,-0.726,-1.151,-0.086,-0.302,2,2,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.124,1.727,-0.422,-0.241,-0.565,1.726,-0.726,-0.763,-0.086,-0.302,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1.206,2.13,-0.422,-0.241,-0.75,-0.632,-0.726,-0.649,-0.086,-0.302,2,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0
1.538,-0.659,0.332,-0.17,2.275,-0.632,0.172,-0.391,-0.086,-0.302,2,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.659,-0.422,-0.241,-0.936,1.884,2.15,2.178,-0.086,-0.302,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.326,-0.632,2.15,0.826,-0.086,0.726,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.416,-0.632,1.169,-0.056,-0.086,-0.302,2,2,7,6,1,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,-0.422,-0.241,0.215,-0.632,-0.726,-0.176,-0.086,-0.302,2,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.583,-0.422,-0.241,-0.713,-0.295,0.616,-0.05,-0.086,-0.302,3,2,3,10,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.659,1.84,0.166,-0.008,-0.632,-0.502,0.146,-0.086,1.754,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,2.15,2.178,-0.086,-0.302,3,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.535,-0.659,0.332,-0.163,-0.008,-0.632,0.01,0.026,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,0.398,1.086,0.795,-0.565,-0.581,0.695,0.447,-0.086,-0.302,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.138,2.15,2.178,-0.086,1.754,1,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.523,-0.726,2.178,-0.086,-0.302,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,0.332,0.525,-0.565,1.884,-0.726,-0.786,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.268,1.884,-0.726,-0.598,-0.086,-0.302,2,2,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1
0.208,2.13,-0.422,-0.241,1.551,-0.632,-0.234,-0.633,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,0.68,1.086,0.479,0.289,-0.632,-0.726,-0.298,-0.086,-0.302,2,2,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.009,-0.422,-0.241,-0.528,0.069,-0.726,-0.818,-0.086,-0.302,2,10,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,0.332,-0.241,2.275,1.884,-0.726,-1.016,-0.086,-0.302,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.038,-0.422,-0.241,-0.825,1.884,-0.726,-0.927,-0.086,1.754,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,-0.062,-0.422,-0.241,-0.453,-0.632,0.348,-0.368,-0.086,-0.302,1,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,-0.659,4.855,1.536,2.275,-0.632,1.534,0.202,-0.086,-0.302,3,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
