Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster,cluster_name
1,3.0,2.0,34.0,41,0.0,0.009302326,0.017829457,0.0,0.0,December,1,2,3,2,New_Visitor,True,False,1,Loyal
1,5.5,3.0,169.2,14,51.766,0.011111111,0.022222222,0.0,0.0,July,3,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,13.0,0.0,0.1,0.0,0.0,March,2,2,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,False,0,Medium
1,4.0,0.0,0.0,1,4.0,0.0,0.016666667,0.0,0.8,May,2,2,3,5,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,7,82.0,0.0,0.057142857,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,March,3,2,3,2,Returning_Visitor,False,False,1,Loyal
5,0.0,0.0,0.0,42,0.0,0.0,0.001626016,0.0,0.0,May,2,2,1,4,New_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,23,0.0,0.0,0.004347826,0.0,0.0,November,1,1,1,10,Returning_Visitor,True,False,2,Low
3,86.75,0.0,0.0,16,11.025,0.0,0.014285714,0.0,0.0,December,1,1,2,2,Returning_Visitor,False,False,1,Loyal
4,0.0,0.0,0.0,22,22.125,0.014814815,0.035185185,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,False,1,Loyal
1,54.0,0.0,0.0,3,59.0,0.0,0.05,0.0,0.0,March,2,2,9,8,Returning_Visitor,False,False,0,Medium
12,0.0,0.0,0.0,439,0.0,0.00562963,0.018437701,0.0,0.0,November,2,5,1,10,Returning_Visitor,False,True,2,Low
3,168.5,0.0,0.0,5,84.0,0.0,0.025,0.0,0.0,December,3,2,7,10,New_Visitor,False,False,2,Low
0,0.0,0.0,0.0,13,19.025,0.030769231,0.049230769,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False,2,Low
4,0.0,1.0,103.8,40,0.0,0.018181818,0.023484848,0.0,0.0,October,2,2,1,20,Returning_Visitor,False,True,2,Low
6,179.75,2.0,8.0,64,0.0,0.007246377,0.014251208,0.0,0.0,December,2,5,9,2,Returning_Visitor,False,False,0,Medium
0,0.0,2.0,109.0,23,0.0,0.0,0.012820513,0.0,0.0,May,4,2,1,19,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,18,42.934,0.041176471,0.064705882,0.0,0.0,November,2,2,3,1,Returning_Visitor,False,False,1,Loyal
1,6.0,0.0,0.0,23,27.672,0.0,0.008333333,0.0,0.0,September,2,2,7,1,New_Visitor,False,False,0,Medium
3,602.0,0.0,0.0,64,0.0,0.003174603,0.012962963,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False,1,Loyal
9,0.0,0.0,0.0,114,0.0,0.0,0.005989942,0.0,0.0,November,2,4,2,2,Returning_Visitor,False,True,1,Loyal
7,0.0,0.0,0.0,13,0.0,0.0,0.016,0.0,0.0,September,2,2,3,4,Returning_Visitor,False,False,1,Loyal
4,183.0,1.0,35.0,15,0.0,0.0,0.012631579,0.0,0.0,May,2,2,2,5,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,7,0.0,0.085714286,0.128571429,0.0,0.0,March,2,2,1,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,3,2,9,13,Returning_Visitor,False,False,2,Low
2,13.0,0.0,0.0,3,200.0,0.0,0.05,0.0,0.0,December,2,2,1,8,New_Visitor,False,False,2,Low
3,83.0,4.0,220.25,106,0.0,0.005165165,0.02044187,0.0,0.0,November,2,2,7,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,24,7.275,0.0,0.016666667,0.0,0.0,March,2,2,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,21,0.0,0.0,0.0125,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,9,0.0,0.0,0.027777778,0.0,0.0,May,2,4,4,1,Returning_Visitor,True,False,1,Loyal
10,0.0,0.0,0.0,29,0.0,0.0,0.015740741,0.700155006,0.0,September,3,2,1,5,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,1,1,3,3,Returning_Visitor,False,False,1,Loyal
10,137.5,1.0,32.5,145,0.0,0.001333333,0.020769697,0.0,0.0,November,2,2,6,2,Returning_Visitor,False,True,0,Medium
2,32.0,0.0,0.0,50,12.453,0.004,0.020666667,0.0,0.0,March,2,2,7,9,Returning_Visitor,True,False,2,Low
10,62.5,1.0,93.0,28,0.0,0.0,0.023232323,0.0,0.2,May,2,2,4,5,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,2,654.0,0.0,0.1,0.0,0.0,July,2,2,9,13,Returning_Visitor,True,False,2,Low
4,45.75,0.0,0.0,18,0.0,0.0,0.031818182,0.0,0.0,December,1,1,1,1,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,14,140.475,0.0,0.021428571,0.0,0.0,December,2,2,1,2,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.0,0.1,0.0,0.0,November,2,6,1,3,Returning_Visitor,False,False,1,Loyal
3,120.0,0.0,0.0,5,198.0,0.0,0.014285714,0.0,0.0,May,3,3,4,2,New_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,24,0.0,0.008333333,0.020833333,0.0,0.4,May,2,2,2,1,Returning_Visitor,False,False,1,Loyal
2,105.75,0.0,0.0,19,0.0,0.010526316,0.028229665,0.0,0.0,November,3,2,9,2,Returning_Visitor,True,False,0,Medium
0,0.0,2.0,28.75,82,0.0,0.007058824,0.031764706,0.0,0.0,November,2,2,1,1,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,3,62.0,0.0,0.066666667,0.0,0.8,May,3,2,8,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,36,3195.0,0.047777778,0.088888889,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False,1,Loyal
6,803.47,0.0,0.0,30,0.0,0.08083779,0.106666667,0.0,0.0,November,3,2,8,13,Returning_Visitor,False,False,2,Low
8,363.05,0.0,0.0,8,345.0,0.0,0.016666667,0.0,0.0,December,2,2,3,3,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,6,9.545,0.0,0.066666667,0.0,0.4,May,2,2,3,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,90.0,0.0,0.066666667,0.0,0.0,March,1,2,5,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,52,0.0,0.015384615,0.020352564,0.0,0.0,February,2,2,7,1,Returning_Visitor,False,False,0,Medium
2,60.0,0.0,0.0,20,0.0,0.0,0.004761905,0.0,0.0,March,2,5,9,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,11,25.775,0.0,0.024242424,0.0,0.0,December,3,2,2,2,New_Visitor,False,False,1,Loyal
8,0.0,0.0,0.0,374,0.0,0.00198939,0.010782459,0.0,0.0,November,2,2,2,2,Returning_Visitor,True,False,1,Loyal
4,76.4,0.0,0.0,2,494.0,0.0,0.033333333,0.0,0.0,October,2,2,6,2,Returning_Visitor,False,True,0,Medium
3,0.0,2.0,696.2,37,0.0,0.015384615,0.022135467,0.0,0.0,August,1,2,8,2,Returning_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,3,2,1,13,Returning_Visitor,True,False,2,Low
7,0.0,2.0,21.0,80,0.0,0.003571429,0.021527778,0.0,0.0,November,3,2,1,10,Returning_Visitor,True,True,2,Low
2,86.2,0.0,0.0,48,0.0,0.004166667,0.010138889,0.0,0.0,December,1,1,7,2,Returning_Visitor,False,True,0,Medium
0,0.0,3.0,36.0,23,0.0,0.016,0.025,303236.0,0.6,May,1,1,1,4,Returning_Visitor,False,True,1,Loyal
2,19.6,0.0,0.0,22,10.895,0.0,0.026086957,0.0,0.0,October,2,5,1,3,Returning_Visitor,False,False,1,Loyal
2,180.9,0.0,0.0,26,103.006,0.0,0.005952381,0.0,0.0,August,3,2,6,2,New_Visitor,False,False,0,Medium
1,5.0,0.0,0.0,12,9.005,0.011538462,0.026923077,0.0,0.0,November,2,2,4,6,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,7,297.0,0.028571429,0.071428571,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,9,427.0,0.0,0.025,0.0,0.0,December,1,1,1,2,New_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,21,0.0,0.007017544,0.007017544,0.0,0.0,October,1,1,3,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,12,1365.0,0.016666667,0.033333333,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False,1,Loyal
7,0.0,0.0,0.0,54,0.0,0.003571429,0.010714286,0.0,0.0,May,2,2,4,6,Returning_Visitor,False,True,1,Loyal
1,7.0,0.0,0.0,4,45.0,0.0,0.0125,0.0,0.0,March,3,2,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,8,7.192,0.058333333,0.067708333,0.0,0.0,November,3,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,6,4725.0,0.0,0.033333333,0.0,0.0,December,2,5,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,24,0.0,0.0,0.0375,0.0,0.0,May,2,2,9,2,Returning_Visitor,True,False,0,Medium
3,0.0,0.0,0.0,57,0.0,0.003333333,0.023321256,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,6,0.0,0.033333333,0.066666667,0.0,0.0,March,1,1,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,612.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False,1,Loyal
1,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1,1,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,December,3,7,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,19,0.0,0.021052632,0.025789474,0.0,0.2,May,1,1,4,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,4,88.0,0.0,0.05,0.0,0.0,February,4,1,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,31,0.0,0.0,0.005376344,0.0,0.0,September,1,1,4,2,New_Visitor,False,True,1,Loyal
4,0.0,2.0,19.0,85,0.0,0.007777778,0.029549858,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
3,41.0,0.0,0.0,46,0.0,0.0,0.005555556,0.0,0.0,March,2,2,1,2,Returning_Visitor,False,False,1,Loyal
2,136.5,0.0,0.0,8,12.615,0.0,0.01,0.0,0.0,December,8,1,3,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,6,216.0,0.0,0.033333333,0.0,0.0,March,2,4,7,10,Returning_Visitor,False,False,2,Low
2,50.5,1.0,7.0,27,0.0,0.0,0.009677419,0.0,0.0,November,1,2,1,8,New_Visitor,True,True,2,Low
0,0.0,0.0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,March,1,1,4,1,Returning_Visitor,False,False,1,Loyal
4,0.0,2.0,5.5,34,0.0,0.0,0.007603276,0.0,0.0,March,1,1,1,3,Returning_Visitor,False,False,1,Loyal
1,13.0,5.0,425.0,116,0.0,0.004481793,0.010929463,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
7,0.0,0.0,0.0,41,0.0,0.0,0.011904762,0.0,0.0,November,2,2,9,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,30,0.0,0.0,0.013333333,0.0,0.0,December,2,10,7,1,Returning_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,70,14.539,0.010144928,0.020772947,0.0,0.4,May,2,6,7,3,Returning_Visitor,False,False,0,Medium
1,14.0,1.0,19.0,49,0.0,0.007843137,0.017647059,0.0,0.0,May,2,2,9,3,Returning_Visitor,False,True,0,Medium
8,268.25,0.0,0.0,71,0.0,0.002702703,0.010810811,0.0,0.0,November,2,2,1,8,Returning_Visitor,False,True,2,Low
2,17.0,0.0,0.0,11,440.0,0.0,0.018181818,0.0,0.0,May,2,4,8,4,New_Visitor,False,True,0,Medium
3,204.4,0.0,0.0,4,117.0,0.0,0.028571429,0.0,0.0,November,2,2,6,2,New_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,11,0.0,0.0,0.02,0.0,0.0,December,2,10,7,2,Returning_Visitor,True,True,0,Medium
13,0.0,1.0,9.0,59,0.0,0.0,0.004545455,0.0,0.0,November,2,2,4,10,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,2,17.0,0.0,0.1,0.0,0.0,March,1,1,8,3,Returning_Visitor,False,False,0,Medium
1,54.0,0.0,0.0,31,25.435,0.0,0.006666667,0.0,0.0,May,2,2,5,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,31,49.358,0.0,0.006451613,0.0,0.0,September,2,2,3,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,February,2,4,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,6,46.0,0.0,0.016666667,0.0,0.0,December,6,2,4,1,Returning_Visitor,False,False,1,Loyal
9,417.25,0.0,0.0,42,0.0,0.0,0.024074074,0.0,1.0,May,4,1,1,3,Returning_Visitor,True,False,1,Loyal
2,90.0,0.0,0.0,19,9.216,0.02,0.03,0.0,0.0,November,3,2,3,8,Returning_Visitor,False,True,2,Low
0,0.0,0.0,0.0,43,0.0,0.007317073,0.031707317,0.0,0.0,November,2,4,1,10,Returning_Visitor,False,True,2,Low
1,28.0,0.0,0.0,12,4085.0,0.0,0.018181818,0.0,0.0,May,1,8,3,3,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,11,1995.0,0.127272727,0.142424242,0.0,0.0,July,3,2,1,1,Returning_Visitor,False,False,1,Loyal
4,0.0,0.0,0.0,24,0.0,0.038461538,0.058577534,0.0,0.0,March,2,4,3,1,Returning_Visitor,False,False,1,Loyal
3,24.75,0.0,0.0,2,7.475,0.0,0.022222222,0.0,0.0,November,2,2,3,2,New_Visitor,False,True,1,Loyal
5,116.0,0.0,0.0,31,0.0,0.012903226,0.023870968,0.0,0.0,December,3,2,8,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,5,5.125,0.0,0.02,0.0,0.0,March,3,2,1,1,Returning_Visitor,False,False,1,Loyal
2,11.0,0.0,0.0,132,0.0,0.00610687,0.020093774,0.0,0.0,November,2,2,4,1,Returning_Visitor,False,True,1,Loyal
6,148.8,4.0,0.0,29,0.0,0.010909091,0.027138047,0.0,0.0,March,2,2,9,1,Returning_Visitor,False,False,0,Medium
1,9.0,0.0,0.0,10,2195.0,0.0,0.027272727,0.0,0.0,December,2,2,1,11,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,11,357.0,0.018181818,0.036363636,0.0,0.0,December,2,2,7,2,Returning_Visitor,True,False,0,Medium
4,75.1,0.0,0.0,7,1027.0,0.0,0.011111111,0.0,0.0,September,2,4,6,2,Returning_Visitor,False,True,0,Medium
1,0.0,0.0,0.0,17,0.0,0.015686275,0.049411765,0.0,0.0,March,2,6,4,1,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,73,0.0,0.002816901,0.007668232,0.0,0.0,May,2,4,3,1,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,August,1,1,1,5,New_Visitor,False,True,1,Loyal
4,0.0,0.0,0.0,35,0.0,0.0,0.005128205,0.0,0.0,November,2,10,7,2,New_Visitor,True,False,0,Medium
6,101.625,0.0,0.0,140,0.0,0.003448276,0.009952433,0.0,0.0,November,2,2,3,13,Returning_Visitor,False,True,2,Low
7,0.0,7.0,373.5,15,1765.0,0.048,0.052,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,42,0.0,0.0025,0.025777778,0.0,0.0,November,2,2,1,13,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,8,388.0,0.025,0.05625,0.0,0.0,February,3,2,1,4,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,53,15.566,0.0,0.026415094,0.0,0.4,May,2,2,3,6,Returning_Visitor,False,False,1,Loyal
7,0.0,0.0,0.0,8,0.0,0.015384615,0.023076923,0.0,0.0,March,3,2,6,11,New_Visitor,True,False,2,Low
0,0.0,0.0,0.0,14,68.475,0.0,0.014285714,0.0,0.0,November,2,2,9,2,Returning_Visitor,False,False,0,Medium
1,0.0,0.0,0.0,16,0.0,0.0,0.015625,0.0,0.0,December,2,2,7,2,New_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,11,2035.0,0.018181818,0.042424242,0.0,0.0,December,4,5,3,3,Returning_Visitor,False,False,1,Loyal
4,47.0,1.0,49.5,28,0.0,0.013978495,0.02734255,0.0,0.0,November,1,1,1,2,Returning_Visitor,True,True,1,Loyal
1,5.5,0.0,0.0,7,277.0,0.044444444,0.035555556,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False,1,Loyal
1,11.0,0.0,0.0,59,0.0,0.008333333,0.017458333,0.0,0.0,November,3,2,3,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,2,17.0,0.0,0.1,0.0,0.0,December,2,2,1,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,12,4485.0,0.0,0.033333333,0.0,0.0,March,2,2,1,2,Returning_Visitor,False,False,1,Loyal
1,139.5,0.0,0.0,100,0.0,0.0,0.000505051,0.0,0.0,December,2,2,3,2,New_Visitor,False,False,1,Loyal
2,13.0,0.0,0.0,17,0.0,0.0125,0.029166667,0.0,0.0,May,1,1,2,3,Returning_Visitor,True,False,1,Loyal
8,183.0,4.0,571.5,14,3336.0,0.0,0.01,0.0,0.0,March,1,1,1,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,3,8.175,0.0,0.033333333,0.0,0.0,December,3,2,3,6,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,24,202.225,0.008333333,0.048611111,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,2,Low
2,37.0,0.0,0.0,7,0.0,0.0,0.011111111,0.0,0.0,March,3,2,7,8,New_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,24,0.0,0.009090909,0.027056277,0.0,0.0,October,2,2,1,20,Returning_Visitor,False,False,2,Low
2,42.4,0.0,0.0,5,1632.0,0.0,0.028571429,0.0,0.0,August,2,10,3,3,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,7,432.0,0.0,0.014285714,0.0,0.0,November,2,4,1,8,New_Visitor,False,True,2,Low
0,0.0,0.0,0.0,7,223.0,0.0,0.028571429,0.0,0.0,March,1,1,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,60,0.0,0.004285714,0.024416667,0.0,0.8,May,2,4,5,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,2,4,1,10,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,13,0.0,0.0,0.015384615,0.0,0.0,May,2,4,6,4,New_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,25,3756.0,0.0,0.004,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,23,242.065,0.013043478,0.047826087,0.0,0.0,November,4,1,9,3,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,3,26.0,0.0,0.066666667,0.0,0.0,December,2,2,1,2,New_Visitor,False,False,1,Loyal
2,78.0,0.0,0.0,22,325.0,0.0,0.007246377,0.0,0.0,December,4,1,3,1,Returning_Visitor,True,True,1,Loyal
1,39.5,0.0,0.0,52,33.291,0.012231559,0.042469796,0.0,0.0,November,2,2,3,10,Returning_Visitor,False,False,2,Low
3,0.0,0.0,0.0,25,3045.0,0.0,0.007407407,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,2,Low
1,12.0,0.0,0.0,0,0.0,0.0,0.022222222,0.0,0.0,August,3,2,6,2,Returning_Visitor,True,True,0,Medium
12,98.85,1.0,129.0,5,2205.0,0.0,0.015384615,0.0,0.0,October,2,2,1,4,Returning_Visitor,False,False,1,Loyal
5,82.6,1.0,14.2,8,0.0,0.0,0.02,0.0,0.0,August,4,1,3,1,New_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,19,19.475,0.005263158,0.031578947,0.0,0.0,December,3,2,4,1,Returning_Visitor,False,False,1,Loyal
0,0.0,3.0,60.5,74,0.0,0.015789474,0.022261905,0.0,0.0,November,1,2,5,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,3,22.0,0.0,0.066666667,0.0,0.6,February,1,1,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,5,164.0,0.04,0.08,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False,1,Loyal
8,185.0,0.0,0.0,14,0.0,0.021052632,0.035087719,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False,1,Loyal
1,9.0,0.0,0.0,32,0.0,0.0,0.00058651,0.0,0.0,March,2,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,17,252.0,0.023529412,0.052941176,0.0,0.8,May,2,7,9,11,Returning_Visitor,False,False,2,Low
2,115.0,5.0,0.0,21,208.075,0.011904762,0.045192308,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,38,0.0,0.0,0.005263158,0.0,0.0,March,2,2,4,1,Returning_Visitor,True,False,1,Loyal
1,0.0,0.0,0.0,21,65.825,0.035497835,0.057482993,0.0,0.0,November,3,2,5,13,Returning_Visitor,False,False,2,Low
13,388.3,8.0,417.0,67,0.0,0.00375,0.01725,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,125.0,0.05,0.075,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,1.0,59.5,37,0.0,0.0,0.007894737,0.0,0.0,November,3,2,4,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,9,1025.0,0.0,0.022222222,0.0,0.0,March,2,2,1,3,Returning_Visitor,False,False,1,Loyal
5,0.0,3.0,124.25,156,0.0,0.001234568,0.008928986,0.0,0.0,November,2,2,7,1,Returning_Visitor,False,True,0,Medium
0,0.0,1.0,14.75,30,0.0,0.033333333,0.026888889,0.0,0.0,December,3,2,3,3,Returning_Visitor,False,False,1,Loyal
3,21.0,0.0,0.0,17,25.695,0.0,0.02,0.0,0.0,November,2,4,1,8,New_Visitor,True,True,2,Low
0,0.0,0.0,0.0,12,0.0,0.0,0.004545455,0.0,0.0,May,2,4,9,5,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,10,17.325,0.0,0.024,0.0,0.0,May,2,6,2,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,1,1,5,3,Returning_Visitor,False,False,0,Medium
19,902.16,2.0,39.2,27,0.0,0.0,0.019152047,0.0,0.0,November,2,5,1,5,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,31,0.0,0.0,0.002090109,0.0,0.0,June,3,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,8,8.462,0.0,0.025,0.0,0.0,July,2,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,1,2,3,Returning_Visitor,False,False,1,Loyal
13,0.0,2.0,11.0,133,0.0,0.00027604,0.017657266,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,4,72.0,0.0,0.0,0.0,0.0,September,3,2,3,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,11,500.0,0.0,0.02,44388.0,0.0,May,2,2,3,2,Returning_Visitor,False,True,1,Loyal
5,35.7,5.0,95.65,95,0.0,0.019666667,0.036723457,0.0,0.0,August,3,2,1,3,Returning_Visitor,False,False,1,Loyal
5,68.0,2.0,9.0,32,0.0,0.01981982,0.036486486,0.0,0.0,November,2,5,3,2,Returning_Visitor,False,True,1,Loyal
3,57.425,3.0,55.0,11,281.425,0.004166667,0.053125,0.0,0.0,November,2,2,4,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,14,0.0,0.0,0.002380952,0.0,0.0,October,3,2,1,2,New_Visitor,False,True,1,Loyal
9,779.0,0.0,0.0,15,138.635,0.016666667,0.02747619,0.0,0.0,August,1,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,30,48.025,0.007777778,0.025,0.0,0.0,March,2,2,7,1,Returning_Visitor,False,False,0,Medium
1,26.2,0.0,0.0,32,0.0,0.0,0.021875,0.0,0.0,September,2,4,3,4,Returning_Visitor,False,True,1,Loyal
8,87.5,0.0,0.0,31,0.0,0.005405405,0.012612613,0.0,0.0,March,2,2,7,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,34,0.0,0.0,0.005882353,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,8,1577.0,0.0,0.025,0.0,0.0,March,1,1,1,2,Returning_Visitor,False,False,1,Loyal
7,69.875,0.0,0.0,33,0.0,0.0,0.010526316,0.0,0.0,November,2,2,9,11,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,23,2135.0,0.1,0.121212121,0.0,0.8,May,2,2,7,3,Returning_Visitor,False,False,0,Medium
6,175.0,0.0,0.0,6,262.0,0.0,0.018181818,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False,1,Loyal
0,0.0,1.0,8.0,36,0.0,0.0,0.001428571,0.0,0.0,May,1,1,6,4,Returning_Visitor,False,False,0,Medium
7,95.17,1.0,11.1,68,0.0,0.0,0.006666667,0.0,0.0,June,2,2,3,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,23,406.0,0.030434783,0.05942029,0.0,0.2,May,2,2,1,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,51,5.075,0.007843137,0.011671335,0.0,0.0,October,3,2,1,1,Returning_Visitor,True,True,1,Loyal
1,0.0,0.0,0.0,14,0.0,0.028571429,0.03,0.0,0.0,March,3,2,3,9,Returning_Visitor,True,False,2,Low
1,4.0,0.0,0.0,49,0.0,0.02,0.05,0.0,0.8,May,2,2,7,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,49,0.0,0.008163265,0.034693878,0.0,0.0,November,2,2,8,1,Returning_Visitor,False,False,0,Medium
2,19.0,0.0,0.0,23,0.0,0.028571429,0.041156463,0.0,0.0,May,3,2,4,1,Returning_Visitor,False,False,1,Loyal
